network,crowd,image,true_label,0_cnn,1_cnn,2_cnn,3_cnn,4_cnn,5_cnn,6_cnn,7_cnn,8_cnn,9_cnn,predicted_label_cnn,confidence_cnn,0_rf,1_rf,2_rf,3_rf,4_rf,5_rf,6_rf,7_rf,8_rf,9_rf,predicted_label_rf,confidence_rf
1,1,118,2.0,1.3137081e-06,1.7656836e-06,0.9999687,2.3987343e-06,1.4253804e-05,1.370424e-06,8.920924e-06,7.391478e-07,3.7488314e-07,2.1869853e-07,2.0,0.9471257,,,,,,,,,,,,
1,1,119,3.0,0.28493205,0.019175364,0.071455225,0.26351988,0.00094044703,0.32860833,0.0076285168,0.003482795,0.01728568,0.0029717498,5.0,0.7948695,0.14800000000000002,0.022285714285714287,0.047333333333333324,0.4760634920634921,0.008,0.23276190476190475,0.0,0.005555555555555556,0.05999999999999999,0.0,3.0,0.4760634920634921
1,1,120,7.0,0.033491276,0.031865243,0.00153574,0.0021968675,0.048187595,0.022208404,0.006407358,0.6378768,0.054632287,0.16159844,7.0,0.7868285,0.01,0.022285714285714287,0.006999999999999999,0.024666666666666663,0.16399999999999998,0.006999999999999999,0.015,0.32866666666666666,0.041333333333333326,0.3800476190476191,9.0,0.3800476190476191
1,1,121,9.0,0.0431302,0.04152002,0.002395418,0.008061664,0.06573153,0.050244812,0.08004911,0.06405064,0.091818064,0.5529985,9.0,0.6691251,0.004,0.006285714285714286,0.002,0.0165,0.10450000000000001,0.0,0.0,0.07266666666666667,0.04633333333333333,0.7477142857142858,9.0,0.7477142857142858
1,1,122,1.0,0.00484049,0.7396243,0.057882275,0.049626254,0.022284575,0.011271954,0.02518008,0.03809371,0.032640312,0.01855597,1.0,0.8085821,,,,,,,,,,,,
1,1,123,3.0,0.07840816,0.0010791991,0.00033886707,0.769203,2.349214e-05,0.14806287,5.2896023e-05,0.0001243808,0.0024591656,0.00024795823,3.0,0.8058787,,,,,,,,,,,,
1,1,124,0.0,0.960643,0.008001925,0.013173563,0.001524966,0.0005288137,0.0014711737,0.008715402,0.0004435185,0.0053805867,0.00011713113,0.0,0.9430879,,,,,,,,,,,,
1,1,125,9.0,0.024999747,0.028945128,0.0012775107,0.0076435367,0.071989,0.02749572,0.089771956,0.025976347,0.059903074,0.66199803,9.0,0.6422049,,,,,,,,,,,,
1,1,126,6.0,8.701532e-06,5.9720565e-05,8.647058e-06,5.530372e-07,6.0100133e-06,2.0543503e-05,0.999885,4.1593782e-07,8.061249e-06,2.3536547e-06,6.0,0.95790184,,,,,,,,,,,,
1,1,127,7.0,0.004970368,0.006676894,0.004073495,0.0010039225,0.068075135,0.0023117529,0.0033679963,0.5297884,0.005764863,0.37396723,7.0,0.7024384,0.01,0.0016666666666666666,0.02,0.03833333333333333,0.0265,0.005,0.006666666666666666,0.7876666666666666,0.018333333333333333,0.08583333333333334,7.0,0.7876666666666666
1,1,128,0.0,0.86204785,0.008624278,0.017017737,0.0004246637,0.0017446014,0.008097166,0.09689748,0.00081987993,0.003561953,0.000764289,0.0,0.9325071,0.8730000000000001,0.0,0.01983333333333333,0.015333333333333332,0.004,0.014499999999999999,0.04833333333333333,0.005,0.02,0.0,0.0,0.8730000000000001
1,1,129,8.0,0.34045216,0.080339774,0.023340572,0.0093124695,0.010832934,0.02815112,0.10866076,0.006961757,0.38902164,0.00292684,8.0,0.82210577,,,,,,,,,,,,
1,1,130,3.0,0.0007797751,0.0003180274,0.006327543,0.98770165,2.4700375e-05,0.0045199064,3.955319e-06,7.1441995e-05,0.00018710353,6.583488e-05,3.0,0.85119486,,,,,,,,,,,,
1,1,131,8.0,0.008786852,0.046533037,0.00400872,0.0007841875,0.0041696187,0.013221753,0.027831268,0.003405007,0.8904824,0.00077718945,8.0,0.8123065,,,,,,,,,,,,
1,1,132,8.0,0.017029008,0.02706862,0.0077754413,0.0008153559,0.005606101,0.008509811,0.012956544,0.0025221198,0.91732997,0.0003870411,8.0,0.8086058,0.0125,0.044000000000000004,0.015,0.005833333333333333,0.0075,0.022785714285714284,0.015,0.01,0.8573809523809524,0.01,8.0,0.8573809523809524
1,1,133,7.0,0.042646464,0.026554996,0.012878344,0.0034268193,0.047748797,0.004981041,0.0032923638,0.7752484,0.014840855,0.06838199,7.0,0.78596497,0.0,0.015,0.034,0.028500000000000004,0.008333333333333333,0.027833333333333335,0.01,0.8456666666666667,0.0025,0.028166666666666663,7.0,0.8456666666666667
1,1,134,1.0,0.0017931202,0.86962426,0.021360734,0.0077954335,0.00920283,0.01214753,0.0039314083,0.020993864,0.04433296,0.00881791,1.0,0.8724818,,,,,,,,,,,,
1,1,135,7.0,0.1669852,0.007612877,0.00047488156,0.002004399,0.3086457,0.009659907,0.007711469,0.30556414,0.0076165386,0.18372503,4.0,0.8567648,,,,,,,,,,,,
1,1,136,9.0,0.0097431345,0.0069474704,0.2695874,0.0073000356,0.46528745,0.0044449167,0.006391615,0.09760732,0.005262436,0.12742826,4.0,0.69696873,,,,,,,,,,,,
1,1,137,4.0,0.0013341283,0.00071218394,0.00042713463,0.00011290611,0.6636331,0.00027822668,0.000772952,0.022256,0.00065733894,0.30981606,4.0,0.7716856,,,,,,,,,,,,
1,1,138,1.0,0.0014537332,0.92309606,0.008030435,0.0063717407,0.0053826543,0.004106671,0.006825233,0.0156886,0.022005536,0.007039437,1.0,0.8744805,,,,,,,,,,,,
1,1,139,6.0,3.275521e-05,0.00011672071,3.7352795e-05,2.6924914e-07,6.9431644e-06,1.2078306e-05,0.99978787,4.786886e-07,3.7307482e-06,1.7717152e-06,6.0,0.98242617,,,,,,,,,,,,
1,1,140,1.0,0.002199198,0.88135445,0.006372573,0.0030695088,0.004397562,0.0065552983,0.0141188735,0.013700094,0.06180574,0.0064267484,1.0,0.89128894,0.0,0.9733333333333333,0.01,0.003333333333333333,0.003333333333333333,0.003333333333333333,0.0,0.0,0.006666666666666666,0.0,1.0,0.9733333333333333
1,1,141,3.0,0.054151006,0.0016348293,0.0035047794,0.7239275,3.8173494e-05,0.21389319,0.00012698895,0.00019632044,0.002145841,0.00038139746,3.0,0.817601,,,,,,,,,,,,
1,1,142,3.0,0.006540317,0.0002393437,0.0010409495,0.9808942,1.0056836e-05,0.010845457,5.8563755e-06,3.2601136e-05,0.00035829667,3.2914715e-05,3.0,0.83640987,0.02,0.0,0.015,0.9039999999999999,0.0,0.035,0.0,0.0,0.013999999999999999,0.012,3.0,0.9039999999999999
1,1,143,1.0,0.05380024,0.0900062,0.103082605,0.17188796,0.29500955,0.0395201,0.036273323,0.06074057,0.059144992,0.090534486,4.0,0.6821091,,,,,,,,,,,,
1,1,144,1.0,0.002292561,0.81044716,0.046792734,0.009422207,0.0056704036,0.01335683,0.0056256526,0.0067130434,0.096878834,0.0028005997,1.0,0.89228094,,,,,,,,,,,,
1,1,145,3.0,0.05939208,0.005524269,0.7355561,0.12774183,0.0036372633,0.046384703,0.0068486095,0.005663022,0.0071133813,0.0021387711,2.0,0.80747616,,,,,,,,,,,,
1,1,146,2.0,0.005518245,0.00024425914,0.98188007,0.0082042115,3.41394e-05,0.0031477702,7.6504446e-05,3.961625e-05,0.000850758,4.396183e-06,2.0,0.90271044,,,,,,,,,,,,
1,1,147,9.0,0.16728757,0.0080156,0.00033596106,0.037025165,0.01557901,0.19271642,0.023770921,0.015359359,0.014382238,0.5255278,9.0,0.7040452,0.007857142857142856,0.012,0.0,0.0075,0.08097619047619048,0.02547619047619048,0.0,0.30142857142857143,0.006666666666666666,0.5580952380952381,9.0,0.5580952380952381
1,1,148,7.0,0.024788603,0.0064243157,0.0027123524,0.003521907,0.014166227,0.0038494223,0.00061489386,0.8771729,0.003615083,0.063134335,7.0,0.75110406,,,,,,,,,,,,
1,1,149,3.0,0.12338363,0.030277256,0.022995858,0.359972,0.01987779,0.24529894,0.0352376,0.036012184,0.044892382,0.08205227,3.0,0.6342002,,,,,,,,,,,,
1,1,150,7.0,0.017227879,0.037255213,0.041177254,0.5602037,0.04122399,0.07819288,0.007333268,0.03089657,0.018876202,0.167613,3.0,0.632068,,,,,,,,,,,,
1,1,151,3.0,0.3263404,0.011606933,0.00091607973,0.38787547,0.00023893015,0.25921988,0.0023711922,0.0007911746,0.008369301,0.002270735,3.0,0.81155485,0.033428571428571426,0.04,0.008666666666666666,0.5583333333333333,0.0,0.3294761904761906,0.013333333333333332,0.008095238095238095,0.008666666666666666,0.0,3.0,0.5583333333333333
1,1,152,0.0,0.16505988,0.0005698213,0.8276876,0.00041346328,0.0014033681,0.0016193996,0.0021064773,0.00017734552,0.00089592894,6.657448e-05,2.0,0.93531954,,,,,,,,,,,,
1,1,153,0.0,0.99205947,0.0009871356,0.00031566274,0.00013855431,0.000113923954,0.0022768842,0.003282907,6.573627e-05,0.0006621986,9.735965e-05,0.0,0.91645396,,,,,,,,,,,,
1,1,154,2.0,0.0045163697,0.01483771,0.58368427,0.3451654,0.0042446377,0.020574603,0.003815547,0.005769359,0.010401883,0.0069901943,2.0,0.74359065,,,,,,,,,,,,
1,1,155,1.0,0.0048140734,0.016641477,0.07037004,0.002789139,0.0020337927,0.010142662,0.88551134,0.0012615111,0.005353258,0.0010827569,6.0,0.87862444,,,,,,,,,,,,
1,1,156,7.0,0.01958758,0.017995248,0.005355681,0.0018618313,0.18111022,0.0050339215,0.01641046,0.5901927,0.015118957,0.14733346,7.0,0.73635566,,,,,,,,,,,,
1,1,157,4.0,0.0002082398,0.00019488206,0.0002435253,5.033334e-06,0.95405585,1.5154889e-05,0.00014560093,0.015695019,0.000107329564,0.029329423,4.0,0.86421293,,,,,,,,,,,,
1,1,158,3.0,0.010537484,0.0016251071,0.0026194854,0.90839183,0.00016202859,0.073622815,0.00023951069,0.00021097307,0.0016527706,0.0009380293,3.0,0.762222,,,,,,,,,,,,
1,1,159,6.0,1.2595912e-05,0.00015709817,3.6465823e-05,5.137775e-07,9.612247e-06,4.3374315e-05,0.99970746,1.051505e-06,2.9134757e-05,2.6679818e-06,6.0,0.9691748,,,,,,,,,,,,
1,1,160,1.0,0.0041186376,0.60777056,0.01850792,0.0050730435,0.015126885,0.012472057,0.009081234,0.04265418,0.2737235,0.011471977,1.0,0.8633132,,,,,,,,,,,,
1,1,161,2.0,0.007012505,0.03571923,0.6830257,0.18688661,0.0057038623,0.029742563,0.009087175,0.004782431,0.034875885,0.0031640027,2.0,0.78968567,,,,,,,,,,,,
1,1,162,5.0,0.086261235,0.012206121,0.005134467,0.010042587,0.005377737,0.76878965,0.055686824,0.01865414,0.01532477,0.022522422,5.0,0.6743418,,,,,,,,,,,,
1,1,163,0.0,0.9986015,0.00015375926,0.00016483804,1.8145372e-05,1.08365675e-05,8.265541e-05,0.00085702876,4.37481e-06,0.000105232066,1.6306913e-06,0.0,0.9764856,0.9083333333333333,0.01,0.006666666666666666,0.0,0.01,0.026666666666666665,0.03,0.008333333333333333,0.0,0.0,0.0,0.9083333333333333
1,1,164,8.0,0.020353353,0.072433725,0.55719316,0.0270173,0.010239521,0.012490776,0.008925121,0.004893312,0.28556576,0.0008879339,2.0,0.85554236,,,,,,,,,,,,
1,1,165,4.0,0.08023923,0.021304224,0.37056547,0.0006972081,0.43564802,0.0034291097,0.04654721,0.014349867,0.019508593,0.0077109933,4.0,0.88173175,0.1268888888888889,0.06764285714285714,0.05083333333333333,0.03383333333333333,0.39939682539682536,0.04533333333333333,0.09766666666666665,0.06369047619047619,0.038285714285714284,0.07642857142857143,4.0,0.39939682539682536
1,1,166,5.0,0.7125396,0.0036530087,0.00038762117,0.015605082,4.114554e-05,0.25707382,0.007078534,0.00011064932,0.0031637147,0.00034680212,0.0,0.8754824,,,,,,,,,,,,
1,1,167,2.0,6.608259e-05,9.417403e-05,0.9990082,4.47581e-05,0.00034144858,5.062518e-05,0.00016672666,0.00012784141,8.993758e-05,1.0267424e-05,2.0,0.8837893,,,,,,,,,,,,
1,1,168,4.0,0.020843802,0.017641516,0.5885718,0.0032741127,0.2670213,0.0051674335,0.04484012,0.026636397,0.012016445,0.0139870085,2.0,0.81151766,,,,,,,,,,,,
1,1,169,7.0,0.0039224946,0.012763061,0.006562972,0.0028319326,0.027059387,0.0037210158,0.00080660445,0.81464475,0.0029653637,0.12472236,7.0,0.70276356,0.0,0.03809523809523809,0.0125,0.07152380952380953,0.010785714285714286,0.0075,0.006666666666666666,0.7664285714285716,0.0225,0.064,7.0,0.7664285714285716
1,1,170,2.0,0.0016821952,0.00039454864,0.9954818,3.0500956e-05,0.0017564802,4.893292e-05,0.00028353,0.00011875103,0.00018430241,1.8994262e-05,2.0,0.9355679,0.09066666666666666,0.01,0.7845,0.03,0.0105,0.019333333333333334,0.0225,0.01,0.0225,0.0,2.0,0.7845
1,1,171,3.0,0.15555318,0.015118117,0.012329511,0.4450994,0.0012281232,0.32186395,0.010030208,0.0039088023,0.028444838,0.0064238394,3.0,0.7401069,,,,,,,,,,,,
1,1,172,4.0,0.01069904,0.0034519052,0.042805955,0.0014420736,0.8464849,0.0026998243,0.0059743263,0.019343814,0.003907633,0.06319045,4.0,0.7124997,0.01,0.03,0.0225,0.01,0.885,0.0,0.02,0.01,0.0025,0.01,4.0,0.885
1,1,173,9.0,0.009374913,0.015418325,0.00095182,0.0059807734,0.020976096,0.033687264,0.0639428,0.007682095,0.01691718,0.8250688,9.0,0.6133556,,,,,,,,,,,,
1,1,174,1.0,0.0144539615,0.044406723,0.5684152,0.058948513,0.04977576,0.09206494,0.003483243,0.04499035,0.10704582,0.016415456,2.0,0.7141206,0.008,0.5225,0.10816666666666665,0.092,0.007333333333333334,0.04416666666666667,0.018000000000000002,0.02533333333333333,0.16716666666666669,0.007333333333333334,1.0,0.5225
1,1,175,5.0,0.12716483,0.02874457,0.06941309,0.018021794,0.07706394,0.32985577,0.038250826,0.1861931,0.04001669,0.08527538,5.0,0.63285995,,,,,,,,,,,,
1,1,176,6.0,0.010134069,0.05527253,0.014861771,0.007417358,0.0065889214,0.030044211,0.8447952,0.0024127287,0.02046231,0.00801085,6.0,0.78408056,,,,,,,,,,,,
1,1,177,7.0,0.021208301,0.0021285051,0.00012891638,0.0002269358,0.012660207,0.0011982566,0.00025906874,0.8944918,0.0013965184,0.06630145,7.0,0.87613356,0.005,0.01,0.0,0.0,0.0,0.0,0.0,0.985,0.0,0.0,7.0,0.985
1,1,178,2.0,5.4181637e-06,4.793814e-06,0.99984556,5.574433e-06,5.7945444e-06,7.4370732e-06,0.00012208488,5.7694535e-07,2.7319097e-06,8.204511e-08,2.0,0.95819664,,,,,,,,,,,,
1,1,179,0.0,0.99839,0.00022447456,1.0286244e-05,7.721928e-05,4.6354658e-06,0.0006626596,0.000393434,4.7786084e-06,0.00022472699,7.849766e-06,0.0,0.9348919,,,,,,,,,,,,
1,1,180,4.0,0.025158739,0.018194828,0.002617175,0.012055162,0.07986385,0.032573525,0.028744483,0.063859515,0.01600132,0.72093135,9.0,0.633599,,,,,,,,,,,,
1,1,181,8.0,0.068751596,0.029051593,0.0016735147,0.001391806,0.0066062147,0.09441431,0.03282295,0.0070746886,0.7563427,0.0018706842,8.0,0.7716814,,,,,,,,,,,,
1,1,182,0.0,0.8259805,0.014944477,0.04925934,0.008728562,0.019409131,0.03407724,0.011752583,0.017285362,0.011757697,0.006805152,0.0,0.82331043,,,,,,,,,,,,
1,1,183,8.0,0.01751887,0.0333561,0.007955073,0.0013401838,0.0047109206,0.017442767,0.018469064,0.002694626,0.89588124,0.0006312155,8.0,0.7787934,0.0225,0.0075,0.03,0.0,0.02,0.023785714285714285,0.0,0.0025,0.8937142857142857,0.0,8.0,0.8937142857142857
1,1,184,8.0,0.021045368,0.007129894,0.008733736,0.0005579478,0.002815663,0.00699118,0.9470849,0.00068781973,0.0036886788,0.0012648456,6.0,0.8940902,,,,,,,,,,,,
1,1,185,0.0,0.26235628,0.00075954583,0.7215252,0.0011472955,0.00085200224,0.008136474,0.0031666558,0.00013001486,0.0018599447,6.658145e-05,2.0,0.9289873,0.6393571428571428,0.025142857142857144,0.17866666666666667,0.06033333333333333,0.0025,0.03333333333333333,0.02,0.0,0.04066666666666666,0.0,0.0,0.6393571428571428
1,1,186,1.0,0.015035743,0.02037549,0.510725,0.013791855,0.080429666,0.1342082,0.003153677,0.024570672,0.19170818,0.0060014967,2.0,0.72714436,0.03166666666666667,0.13416666666666668,0.12833333333333333,0.05866666666666667,0.04333333333333334,0.06333333333333332,0.0075,0.01566666666666667,0.4775,0.03983333333333333,8.0,0.4775
1,1,187,9.0,0.0031605442,0.0025259133,6.9854854e-05,0.0014621532,0.011449429,0.008487128,0.010816422,0.0026974606,0.0036657702,0.95566535,9.0,0.64813113,,,,,,,,,,,,
1,1,188,6.0,7.490802e-05,0.0006906414,7.3517804e-05,4.788745e-06,0.00015272567,0.00017753472,0.9984621,1.1296071e-05,0.00030960428,4.281081e-05,6.0,0.93015575,,,,,,,,,,,,
1,1,189,2.0,2.9865553e-06,4.8141246e-06,0.99995583,3.671274e-06,4.233944e-06,2.2141132e-06,2.3902498e-05,2.12546e-07,2.1410399e-06,4.800888e-08,2.0,0.96595633,,,,,,,,,,,,
1,1,190,9.0,0.020980576,0.043275107,0.0012011494,0.0068653687,0.035001718,0.08456142,0.21674073,0.025501508,0.16810852,0.39776388,9.0,0.6377536,,,,,,,,,,,,
1,1,191,4.0,0.0044523966,0.0019467513,0.00070758635,0.0001261814,0.94248307,0.00047806447,0.0065952786,0.013699414,0.0046921275,0.024819065,4.0,0.8193299,,,,,,,,,,,,
1,1,192,4.0,0.10020467,0.019080043,0.017405298,0.39573887,0.044030186,0.16517508,0.027776191,0.02884803,0.033147164,0.16859442,3.0,0.60083973,0.02,0.03975,0.007833333333333333,0.07666666666666666,0.39858333333333335,0.025833333333333333,0.013333333333333332,0.13625,0.041749999999999995,0.23999999999999996,4.0,0.39858333333333335
1,1,193,1.0,0.0062576523,0.8107552,0.012999292,0.008963753,0.01667867,0.015327567,0.015381875,0.04982701,0.040504638,0.023304297,1.0,0.82952267,0.0,0.9733333333333333,0.01,0.005,0.003333333333333333,0.003333333333333333,0.0,0.0,0.0,0.005,1.0,0.9733333333333333
1,1,194,4.0,0.05690954,0.051865086,0.04099871,0.015795693,0.3877021,0.033212237,0.14193802,0.035301913,0.039983597,0.19629304,4.0,0.68284905,,,,,,,,,,,,
1,1,195,5.0,0.22212009,0.016488003,0.0013434882,0.038636506,0.00078082335,0.62457085,0.034655422,0.0028371636,0.046874166,0.011693472,5.0,0.7247464,0.05326190476190476,0.12,0.010333333333333332,0.18833333333333332,0.006500000000000001,0.4946190476190476,0.042,0.00842857142857143,0.07452380952380952,0.002,5.0,0.4946190476190476
1,1,196,1.0,0.041289892,0.13508578,0.06934892,0.11219839,0.09972237,0.045681123,0.061127912,0.24375464,0.052319974,0.139471,7.0,0.63869137,,,,,,,,,,,,
1,1,197,0.0,0.9443777,0.005497023,0.012386366,0.005885009,0.0024461397,0.009328234,0.010153533,0.0017071718,0.0070852665,0.0011334429,0.0,0.8477632,0.98,0.0,0.004,0.0,0.0,0.002,0.0,0.002,0.01,0.002,0.0,0.98
1,1,198,0.0,0.9994544,3.4819936e-05,0.00016322902,1.3344951e-05,1.51862e-05,0.00011269886,0.00012647572,2.3052912e-06,7.638744e-05,1.2023816e-06,0.0,0.9669786,,,,,,,,,,,,
1,1,199,8.0,0.01925609,0.07030317,0.01983407,0.0026857513,0.028227907,0.017943768,0.12603666,0.011050646,0.6998778,0.004784044,8.0,0.76118636,,,,,,,,,,,,
1,1,200,2.0,3.2639974e-07,1.897246e-06,0.9999912,9.985057e-07,3.2823002e-06,2.7309548e-07,1.2810225e-06,1.6475032e-07,6.004159e-07,1.4457435e-08,2.0,0.97566515,,,,,,,,,,,,
1,1,201,4.0,0.04745332,0.007064091,0.008405172,0.005644685,0.70689017,0.00942146,0.018439656,0.017816855,0.0099749025,0.16888969,4.0,0.7422609,,,,,,,,,,,,
1,1,202,1.0,0.051868487,0.09764153,0.23422004,0.13644257,0.066922,0.06453088,0.12776789,0.100676686,0.06570938,0.054220565,2.0,0.6417113,0.025,0.34545238095238096,0.077,0.10266666666666666,0.036,0.0785,0.04483333333333332,0.045,0.214,0.03154761904761904,1.0,0.34545238095238096
1,1,203,7.0,0.20580113,0.0103273,0.0012574217,0.01339727,0.023519646,0.12590846,0.005754405,0.22384098,0.014123878,0.37606946,9.0,0.7412417,,,,,,,,,,,,
1,1,204,8.0,0.07779743,0.038926166,0.016519165,0.030972544,0.007448463,0.16791002,0.014366941,0.009296282,0.6331423,0.0036206366,8.0,0.6908396,,,,,,,,,,,,
1,1,205,0.0,0.7742114,0.0056249816,0.00094751193,0.00064378564,0.0002992249,0.007766875,0.20754677,0.00011341455,0.0025468452,0.00029916252,0.0,0.94024885,,,,,,,,,,,,
1,1,206,2.0,0.0017160686,0.0005422934,0.9945248,0.0011957376,0.00072491827,0.0002792518,0.00029944404,0.00020283443,0.0004845263,3.0135436e-05,2.0,0.8976482,,,,,,,,,,,,
1,1,207,7.0,0.015136387,0.019595249,0.010970695,0.012258274,0.07468828,0.008006858,0.010737007,0.57023406,0.012039014,0.26633412,7.0,0.673196,,,,,,,,,,,,
1,1,208,2.0,0.0002612093,0.0025141237,0.98951846,0.0015086274,0.0017724104,0.0005203701,0.0019785552,0.0004545806,0.001326685,0.00014502853,2.0,0.90035546,,,,,,,,,,,,
1,1,209,3.0,0.001976633,3.575126e-05,4.31542e-05,0.9911213,5.029113e-07,0.0067852642,1.0685687e-06,1.2900898e-06,2.9305564e-05,5.7250404e-06,3.0,0.8883356,,,,,,,,,,,,
1,1,210,2.0,6.7407514e-06,7.5917374e-06,0.9998705,5.4662098e-05,1.4649515e-06,1.4011494e-05,4.1563875e-05,3.5701046e-07,3.054662e-06,6.9357576e-08,2.0,0.95671564,,,,,,,,,,,,
1,1,211,5.0,0.12325286,0.024974253,0.00803329,0.011306196,0.15168752,0.2520488,0.22419338,0.064288594,0.05662565,0.083589576,5.0,0.642291,0.006999999999999999,0.07726190476190477,0.0365,0.019444444444444445,0.39083333333333337,0.17307142857142857,0.03266666666666666,0.09072222222222223,0.12383333333333335,0.04866666666666667,4.0,0.39083333333333337
1,1,212,0.0,0.9977481,3.8532817e-05,0.0004310248,0.000109473025,3.509944e-05,0.0012931735,0.00011184563,1.8173994e-05,0.00019920588,1.5363696e-05,0.0,0.9298913,,,,,,,,,,,,
1,1,213,8.0,0.021002792,0.12312261,0.009937618,0.0021080284,0.028008228,0.020445148,0.25961906,0.008028257,0.5213286,0.006399611,8.0,0.7796493,,,,,,,,,,,,
1,1,214,4.0,0.001166931,0.000595271,0.03793116,1.4078349e-05,0.94972324,3.846102e-05,0.00037643514,0.00791357,0.0003042673,0.0019366082,4.0,0.9069933,,,,,,,,,,,,
1,1,215,4.0,0.00059754937,0.00015877665,0.00023926997,2.4403942e-06,0.98981106,1.1016307e-05,0.00043798637,0.004577708,0.00013982097,0.004024356,4.0,0.9102728,,,,,,,,,,,,
1,1,216,3.0,0.030214464,0.002071393,0.0036767058,0.89008635,0.00019811708,0.069590606,0.0005953222,0.0003629805,0.002375541,0.00082851906,3.0,0.7497044,,,,,,,,,,,,
1,1,217,0.0,0.99848056,0.00032337202,8.461586e-05,0.00024242653,2.7954995e-05,0.00046015115,0.00010415739,1.6238739e-05,0.00025182238,8.722843e-06,0.0,0.93764687,,,,,,,,,,,,
1,1,218,1.0,0.005293538,0.7654345,0.025713991,0.031363633,0.021958498,0.01285075,0.011338458,0.07533996,0.024546072,0.026160628,1.0,0.8021748,,,,,,,,,,,,
1,1,219,1.0,0.0068404614,0.59435326,0.082643986,0.01126751,0.042086627,0.014037573,0.06925023,0.08822309,0.059248883,0.032048274,1.0,0.8375544,,,,,,,,,,,,
1,1,220,3.0,0.08147639,0.0024102647,0.00055441726,0.2670848,5.820267e-05,0.6413708,0.00025616345,0.00031189388,0.0055248793,0.00095236173,5.0,0.74021447,,,,,,,,,,,,
1,1,221,1.0,0.017289702,0.09164852,0.14527556,0.017901963,0.021210428,0.21108791,0.008929482,0.023423577,0.45739654,0.005836263,8.0,0.7679303,,,,,,,,,,,,
1,1,222,7.0,0.008979198,0.0045249136,0.0014966718,0.00057050795,0.049560674,0.0011913311,0.0009037173,0.75584424,0.002910594,0.1740181,7.0,0.7933198,,,,,,,,,,,,
1,1,223,7.0,0.049254127,0.022205828,0.05073612,0.010790178,0.038827192,0.0025610474,0.0024503507,0.7858346,0.0060245353,0.03131608,7.0,0.81425524,,,,,,,,,,,,
1,1,224,1.0,0.002080574,0.80391383,0.023680992,0.007100366,0.0042529847,0.015439744,0.0031859023,0.01379576,0.123329245,0.003220751,1.0,0.8940774,,,,,,,,,,,,
1,1,225,2.0,2.9526516e-06,9.392643e-06,0.99981517,7.976405e-06,4.5617094e-06,5.140778e-06,0.00015128679,7.129698e-07,2.7795923e-06,1.2894911e-07,2.0,0.96363884,,,,,,,,,,,,
1,1,226,1.0,0.0027047556,0.6166286,0.017798128,0.0034717652,0.009846968,0.012467867,0.010849506,0.01001326,0.3135093,0.002709812,1.0,0.8800773,,,,,,,,,,,,
1,1,227,8.0,0.046262555,0.07387352,0.19669962,0.11002986,0.042016663,0.11804938,0.11456794,0.04221193,0.1774499,0.07883863,2.0,0.6309684,,,,,,,,,,,,
1,1,228,1.0,0.0037613055,0.7491346,0.055437688,0.05583394,0.019507058,0.0086497655,0.018200496,0.04010925,0.02688884,0.022477094,1.0,0.8137152,,,,,,,,,,,,
1,1,229,0.0,0.9994381,7.695948e-05,8.880637e-06,4.625962e-05,6.49478e-06,0.00024829197,6.800518e-05,5.5099567e-06,9.684481e-05,4.6907307e-06,0.0,0.9444213,,,,,,,,,,,,
1,1,230,2.0,8.921671e-05,0.00014328434,0.9987588,0.0001357359,0.00058683817,6.4469285e-05,8.3537656e-05,3.76151e-05,8.569479e-05,1.4924941e-05,2.0,0.8911852,,,,,,,,,,,,
1,1,231,4.0,0.021022573,0.03935985,0.14093572,0.042947296,0.3284114,0.026325222,0.042136308,0.10174711,0.02301892,0.23409562,4.0,0.6230591,0.0,0.04275,0.0125,0.01,0.7965833333333333,0.0225,0.005,0.03275,0.02125,0.05666666666666667,4.0,0.7965833333333333
